Customer ID,Item Purchased,Category,Purchase Amount (USD),Size,Color,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method
2431,Jacket,Outerwear,100,XL,White,4.3,Express,No,No,42,Cash
2432,Hoodie,Clothing,73,S,Olive,3.4,Express,No,No,27,Bank Transfer
2433,Jacket,Outerwear,66,M,Peach,2.8,Store Pickup,No,No,43,Venmo
2434,T-shirt,Clothing,73,M,Blue,3.4,Standard,No,No,16,Cash
2435,Gloves,Accessories,45,M,Brown,5,Store Pickup,No,No,40,Credit Card
2436,Sneakers,Footwear,27,S,Black,4.5,Free Shipping,No,No,29,Cash
2437,T-shirt,Clothing,24,M,Yellow,2.7,Store Pickup,No,No,38,Credit Card
2438,Sneakers,Footwear,59,XL,Magenta,3.4,Store Pickup,No,No,34,Credit Card
2439,Jeans,Clothing,20,S,Cyan,3.4,Express,No,No,30,Venmo
2440,Handbag,Accessories,44,M,Maroon,2.8,Standard,No,No,45,Bank Transfer
2441,Socks,Clothing,90,M,Red,4.7,Standard,No,No,47,Bank Transfer
2442,Jewelry,Accessories,36,M,Black,4.7,Free Shipping,No,No,5,Credit Card
2443,Blouse,Clothing,95,L,Violet,4.7,Free Shipping,No,No,50,Debit Card
2444,Backpack,Accessories,30,M,Green,3.4,2-Day Shipping,No,No,24,Bank Transfer
2445,Scarf,Accessories,65,S,Gold,3.7,Express,No,No,15,Debit Card
2446,Scarf,Accessories,96,M,Brown,4.1,Store Pickup,No,No,50,Cash
2447,Shirt,Clothing,65,L,Peach,2.9,2-Day Shipping,No,No,7,Credit Card
2448,Pants,Clothing,47,L,Peach,3.2,Store Pickup,No,No,10,Venmo
2449,Hat,Accessories,25,S,Violet,3,Free Shipping,No,No,38,PayPal
2450,Coat,Outerwear,56,S,Violet,4.1,Express,No,No,31,Venmo
2451,T-shirt,Clothing,76,M,Magenta,4.5,Standard,No,No,7,Venmo
2452,Socks,Clothing,60,M,Purple,3.4,Store Pickup,No,No,27,Venmo
2453,Shirt,Clothing,67,L,Purple,4.1,Express,No,No,45,Bank Transfer
2454,Sweater,Clothing,95,XL,Cyan,4.6,Store Pickup,No,No,13,Cash
2455,Gloves,Accessories,72,M,Magenta,4.6,Express,No,No,33,Venmo
2456,Belt,Accessories,98,L,Lavender,3.4,Express,No,No,25,Cash
2457,Jeans,Clothing,83,M,Green,3.3,2-Day Shipping,No,No,5,PayPal
2458,Handbag,Accessories,37,M,Maroon,3.6,2-Day Shipping,No,No,23,Cash
2459,T-shirt,Clothing,85,L,Turquoise,4.6,Free Shipping,No,No,17,Bank Transfer
2460,Socks,Clothing,36,L,Violet,4.3,2-Day Shipping,No,No,14,Cash
2461,Jeans,Clothing,36,S,Lavender,4,Store Pickup,No,No,28,Credit Card
2462,Scarf,Accessories,86,L,Red,4.8,Next Day Air,No,No,19,Credit Card
2463,Pants,Clothing,99,XL,Orange,4.3,Standard,No,No,31,Bank Transfer
2464,Blouse,Clothing,21,XL,Indigo,3.3,Standard,No,No,25,Cash
2465,Jacket,Outerwear,84,L,Teal,2.8,Express,No,No,4,Cash
2466,Sandals,Footwear,63,M,Brown,4.4,Free Shipping,No,No,20,Bank Transfer
2467,Shorts,Clothing,84,S,Pink,3.7,Express,No,No,37,Cash
2468,Shorts,Clothing,72,M,Lavender,3.6,Express,No,No,28,Credit Card
2469,Skirt,Clothing,21,L,Cyan,3.7,2-Day Shipping,No,No,6,Venmo
2470,Sandals,Footwear,92,M,Yellow,5,Standard,No,No,27,PayPal
2471,Blouse,Clothing,72,XL,Pink,2.7,Next Day Air,No,No,29,Credit Card
2472,Sandals,Footwear,83,M,Gray,4.3,Store Pickup,No,No,1,Cash
2473,Shirt,Clothing,73,M,Peach,4.1,Standard,No,No,31,Credit Card
2474,Socks,Clothing,98,M,Red,2.6,Next Day Air,No,No,28,Cash
2475,T-shirt,Clothing,76,M,Olive,3.2,Store Pickup,No,No,19,Bank Transfer
2476,Dress,Clothing,43,S,Lavender,3.5,Next Day Air,No,No,36,Venmo
2477,Hat,Accessories,60,M,Turquoise,3.7,Next Day Air,No,No,28,Cash
2478,Gloves,Accessories,40,L,Turquoise,3.8,2-Day Shipping,No,No,29,PayPal
2479,Socks,Clothing,93,S,Maroon,4.8,2-Day Shipping,No,No,9,Bank Transfer
2480,Dress,Clothing,98,S,Olive,4.2,Standard,No,No,26,Credit Card
2481,Socks,Clothing,91,XL,Maroon,2.9,Next Day Air,No,No,7,Credit Card
2482,Belt,Accessories,92,XL,Cyan,2.9,Free Shipping,No,No,35,Debit Card
2483,Handbag,Accessories,87,S,Peach,4.8,Next Day Air,No,No,46,Credit Card
2484,Skirt,Clothing,96,S,Teal,2.9,Standard,No,No,8,Debit Card
2485,Hoodie,Clothing,97,M,Green,4.8,2-Day Shipping,No,No,50,Cash
2486,Blouse,Clothing,55,M,Beige,4.6,2-Day Shipping,No,No,37,Bank Transfer
2487,Jeans,Clothing,58,L,Magenta,4.4,Store Pickup,No,No,6,Credit Card
2488,Boots,Footwear,21,L,Violet,3,Next Day Air,No,No,16,PayPal
2489,Handbag,Accessories,82,XL,Charcoal,4.4,Express,No,No,30,PayPal
2490,Coat,Outerwear,34,M,Green,3.9,Express,No,No,50,Venmo
2491,Blouse,Clothing,78,M,Gray,4,Free Shipping,No,No,5,Cash
2492,Handbag,Accessories,47,M,Magenta,2.5,Express,No,No,15,Bank Transfer
2493,Sunglasses,Accessories,96,S,Silver,4.1,Next Day Air,No,No,34,Bank Transfer
2494,Socks,Clothing,23,S,Beige,4.8,2-Day Shipping,No,No,6,Venmo
2495,Shoes,Footwear,27,S,Peach,2.6,Store Pickup,No,No,26,Debit Card
2496,Backpack,Accessories,37,XL,Orange,3.1,Free Shipping,No,No,34,Credit Card
2497,Scarf,Accessories,79,S,Yellow,3.2,Store Pickup,No,No,37,Credit Card
2498,Backpack,Accessories,40,M,Violet,4.2,Standard,No,No,28,Bank Transfer
2499,Coat,Outerwear,39,S,Green,2.6,Next Day Air,No,No,38,Cash
2500,Hoodie,Clothing,73,L,Pink,3.1,Next Day Air,No,No,2,Cash
2501,Gloves,Accessories,84,M,Violet,2.9,Store Pickup,No,No,32,Cash
2502,Shorts,Clothing,94,M,Violet,4.6,Free Shipping,No,No,30,Venmo
2503,Skirt,Clothing,47,L,Pink,4.1,Standard,No,No,17,PayPal
2504,Boots,Footwear,77,M,Violet,2.5,Store Pickup,No,No,5,Debit Card
2505,Shorts,Clothing,94,M,Turquoise,4,Store Pickup,No,No,31,Cash
2506,Handbag,Accessories,75,M,Cyan,3.5,Express,No,No,43,PayPal
2507,Dress,Clothing,82,XL,Orange,4.4,Free Shipping,No,No,19,Venmo
2508,Shoes,Footwear,36,M,Cyan,2.9,Store Pickup,No,No,32,Credit Card
2509,Sneakers,Footwear,90,XL,Indigo,3.1,2-Day Shipping,No,No,5,Debit Card
2510,Socks,Clothing,48,M,Black,4.4,Free Shipping,No,No,9,Bank Transfer
2511,Jacket,Outerwear,42,L,Purple,4.4,Standard,No,No,48,Credit Card
2512,Backpack,Accessories,33,M,Cyan,2.7,Store Pickup,No,No,1,PayPal
2513,Socks,Clothing,63,M,Green,4.9,Free Shipping,No,No,20,Credit Card
2514,Handbag,Accessories,53,L,Teal,3.5,2-Day Shipping,No,No,42,Cash
2515,Hat,Accessories,37,L,Teal,4.8,Free Shipping,No,No,45,PayPal
2516,Blouse,Clothing,92,M,Magenta,4.2,2-Day Shipping,No,No,41,Cash
2517,Shorts,Clothing,73,XL,Brown,4.6,Standard,No,No,36,Debit Card
2518,Shirt,Clothing,38,L,Orange,2.9,Standard,No,No,10,Venmo
2519,Boots,Footwear,51,XL,Blue,4,Store Pickup,No,No,31,Venmo
2520,Jacket,Outerwear,90,L,Magenta,4.9,Standard,No,No,21,Credit Card
2521,Jacket,Outerwear,56,L,Magenta,3.1,Next Day Air,No,No,16,Cash
2522,Handbag,Accessories,33,M,Magenta,4.4,Standard,No,No,18,PayPal
2523,Belt,Accessories,53,S,Olive,2.5,2-Day Shipping,No,No,20,Debit Card
2524,Handbag,Accessories,24,S,Cyan,3.4,Express,No,No,21,Bank Transfer
2525,Coat,Outerwear,59,M,Purple,3.7,Express,No,No,23,Credit Card
2526,Sweater,Clothing,72,M,Purple,4.2,Standard,No,No,20,PayPal
2527,Shorts,Clothing,28,S,Peach,3.4,Express,No,No,30,PayPal
2528,Pants,Clothing,36,M,Gold,3.6,Express,No,No,33,Bank Transfer
2529,Jewelry,Accessories,47,S,Peach,4.7,2-Day Shipping,No,No,31,Debit Card
2530,Gloves,Accessories,62,M,Magenta,4.7,Next Day Air,No,No,48,Bank Transfer
2531,Skirt,Clothing,98,S,Cyan,3.6,Free Shipping,No,No,28,Debit Card
2532,Sandals,Footwear,28,M,Violet,4.6,Free Shipping,No,No,7,Cash
2533,Socks,Clothing,86,S,Charcoal,2.6,Next Day Air,No,No,4,Debit Card
2534,Jewelry,Accessories,46,S,Blue,3.1,Standard,No,No,49,Cash
2535,Sunglasses,Accessories,42,XL,Red,3.2,Free Shipping,No,No,22,Cash
2536,Coat,Outerwear,80,S,Purple,3.9,Express,No,No,39,Bank Transfer
2537,Belt,Accessories,39,L,Gray,4.9,Express,No,No,45,PayPal
2538,Coat,Outerwear,49,M,Purple,4.1,2-Day Shipping,No,No,30,PayPal
2539,Scarf,Accessories,32,M,Silver,4.2,Next Day Air,No,No,33,Credit Card
2540,Sandals,Footwear,73,M,Purple,4.1,Next Day Air,No,No,24,Cash
2541,Belt,Accessories,42,M,Charcoal,3.9,Free Shipping,No,No,11,Debit Card
2542,Scarf,Accessories,58,M,Silver,2.7,Next Day Air,No,No,13,Venmo
2543,Jewelry,Accessories,22,M,White,3.7,Express,No,No,27,PayPal
2544,Scarf,Accessories,56,L,Peach,2.7,Next Day Air,No,No,30,PayPal
2545,Pants,Clothing,70,M,Red,2.5,Next Day Air,No,No,39,Venmo
2546,Shoes,Footwear,50,L,Olive,3.9,Free Shipping,No,No,10,Debit Card
2547,Boots,Footwear,21,L,Gray,3,Express,No,No,4,Credit Card
2548,Jacket,Outerwear,97,M,Beige,3.2,2-Day Shipping,No,No,16,Cash
2549,Backpack,Accessories,63,L,Pink,3.8,Standard,No,No,34,Credit Card
2550,Jacket,Outerwear,60,M,Red,2.7,Standard,No,No,11,Debit Card
2551,Boots,Footwear,52,XL,Peach,3,Store Pickup,No,No,30,Debit Card
2552,Shoes,Footwear,32,M,Maroon,4.1,Next Day Air,No,No,40,Debit Card
2553,Belt,Accessories,48,XL,Purple,3.2,2-Day Shipping,No,No,13,Credit Card
2554,Jewelry,Accessories,25,M,Maroon,4.5,Store Pickup,No,No,28,Venmo
2555,Jewelry,Accessories,68,M,Gray,4.3,Store Pickup,No,No,49,Debit Card
2556,Pants,Clothing,74,M,Gray,3.5,Standard,No,No,23,Credit Card
2557,T-shirt,Clothing,88,XL,Magenta,3.1,Standard,No,No,4,Bank Transfer
2558,Shorts,Clothing,23,L,Cyan,3.9,Standard,No,No,17,PayPal
2559,Hoodie,Clothing,32,M,Silver,2.7,Express,No,No,24,PayPal
2560,Belt,Accessories,71,S,Green,4,Free Shipping,No,No,21,Debit Card
2561,Boots,Footwear,62,M,Violet,2.7,Next Day Air,No,No,17,Debit Card
2562,Hoodie,Clothing,20,L,Magenta,2.7,Free Shipping,No,No,22,Debit Card
2563,Shorts,Clothing,62,XL,Yellow,4.7,Standard,No,No,27,Cash
2564,Backpack,Accessories,81,XL,Gray,4.5,Standard,No,No,1,Venmo
2565,Scarf,Accessories,90,L,Indigo,3,2-Day Shipping,No,No,27,Bank Transfer
2566,Socks,Clothing,43,S,Indigo,3.6,Store Pickup,No,No,8,Venmo
2567,Handbag,Accessories,38,S,Yellow,3.3,Standard,No,No,43,PayPal
2568,Sunglasses,Accessories,25,XL,Gold,4.3,Store Pickup,No,No,24,Cash
2569,T-shirt,Clothing,98,XL,Green,4.3,Express,No,No,29,PayPal
2570,Dress,Clothing,75,M,Charcoal,4.8,Free Shipping,No,No,10,Bank Transfer
2571,Sneakers,Footwear,27,XL,Olive,4,Store Pickup,No,No,12,PayPal
2572,Sunglasses,Accessories,27,L,Black,3.5,Standard,No,No,48,Cash
2573,Blouse,Clothing,42,M,Silver,3.9,Next Day Air,No,No,40,Bank Transfer
2574,T-shirt,Clothing,90,M,Red,4.4,Store Pickup,No,No,1,Bank Transfer
2575,Hat,Accessories,63,M,Brown,4.6,2-Day Shipping,No,No,26,Credit Card
2576,Shorts,Clothing,96,M,Silver,4,Express,No,No,9,PayPal
2577,Hoodie,Clothing,40,M,Silver,4.2,Free Shipping,No,No,19,Debit Card
2578,Socks,Clothing,39,L,Black,4.5,Next Day Air,No,No,37,Bank Transfer
2579,Sunglasses,Accessories,48,M,Purple,3.9,Free Shipping,No,No,3,Cash
2580,Blouse,Clothing,20,M,Purple,3.7,Express,No,No,40,Venmo
2581,Jeans,Clothing,29,S,Turquoise,3.6,Store Pickup,No,No,13,Bank Transfer
2582,Dress,Clothing,81,M,Gold,4.7,Express,No,No,48,Credit Card
2583,Dress,Clothing,98,S,Indigo,3.6,2-Day Shipping,No,No,4,Venmo
2584,Jeans,Clothing,93,M,Lavender,2.5,Next Day Air,No,No,9,Cash
2585,Socks,Clothing,30,L,Blue,2.9,Store Pickup,No,No,26,Bank Transfer
2586,Sunglasses,Accessories,37,L,Maroon,4.4,Free Shipping,No,No,19,Debit Card
2587,Coat,Outerwear,28,L,Yellow,4.6,Express,No,No,1,Credit Card
2588,Scarf,Accessories,29,M,Purple,3.7,Express,No,No,29,PayPal
2589,Backpack,Accessories,49,M,Peach,3.2,Free Shipping,No,No,38,Venmo
2590,Pants,Clothing,53,M,Silver,4.9,2-Day Shipping,No,No,31,PayPal
2591,Gloves,Accessories,66,M,Turquoise,5,Free Shipping,No,No,35,Venmo
2592,Jacket,Outerwear,61,S,Olive,3.3,Express,No,No,40,Cash
2593,Shorts,Clothing,23,XL,Peach,4.4,Store Pickup,No,No,13,Venmo
2594,Pants,Clothing,36,S,Indigo,4.7,Store Pickup,No,No,9,Bank Transfer
2595,Skirt,Clothing,81,L,Indigo,3.6,Free Shipping,No,No,25,Cash
2596,Blouse,Clothing,56,XL,Maroon,3.2,Free Shipping,No,No,3,Bank Transfer
2597,Shirt,Clothing,78,L,Black,3,Next Day Air,No,No,35,Credit Card
2598,Jewelry,Accessories,25,XL,Teal,4.4,Store Pickup,No,No,13,Venmo
2599,Backpack,Accessories,86,XL,Olive,3.3,Express,No,No,31,Debit Card
2600,Jewelry,Accessories,99,M,Gold,3.4,Express,No,No,48,Credit Card
2601,Belt,Accessories,83,M,Gray,3.9,Express,No,No,6,Bank Transfer
2602,Dress,Clothing,33,L,Orange,2.9,Store Pickup,No,No,43,Cash
2603,Coat,Outerwear,44,M,Black,2.9,Free Shipping,No,No,1,Venmo
2604,Dress,Clothing,58,M,Teal,2.7,2-Day Shipping,No,No,8,Cash
2605,Sweater,Clothing,54,M,Beige,3.4,Store Pickup,No,No,6,Debit Card
2606,Hoodie,Clothing,93,M,White,3.7,2-Day Shipping,No,No,32,Venmo
2607,Shoes,Footwear,98,L,Turquoise,4.7,Standard,No,No,46,Bank Transfer
2608,Shoes,Footwear,36,XL,Teal,3.1,Express,No,No,38,PayPal
2609,Jacket,Outerwear,68,L,Orange,4.2,2-Day Shipping,No,No,48,Credit Card
2610,Backpack,Accessories,95,M,Black,3,Store Pickup,No,No,18,Debit Card
2611,Jeans,Clothing,93,M,Violet,3.1,Express,No,No,25,Cash
2612,Jacket,Outerwear,99,L,Maroon,4.2,2-Day Shipping,No,No,4,Cash
2613,Sunglasses,Accessories,22,M,Turquoise,3.8,Next Day Air,No,No,27,Venmo
2614,Gloves,Accessories,88,M,Gold,2.9,Express,No,No,14,Bank Transfer
2615,Jacket,Outerwear,65,M,Turquoise,4.2,Express,No,No,36,Bank Transfer
2616,T-shirt,Clothing,62,M,Maroon,3.1,2-Day Shipping,No,No,6,Debit Card
2617,Sandals,Footwear,55,XL,Purple,3.6,Express,No,No,46,Cash
2618,Shorts,Clothing,97,S,Maroon,4.8,Standard,No,No,29,Bank Transfer
2619,Handbag,Accessories,77,L,Brown,4.1,Express,No,No,12,Venmo
2620,Pants,Clothing,40,L,Indigo,3.9,Free Shipping,No,No,47,Credit Card
2621,Blouse,Clothing,23,S,Lavender,3,Standard,No,No,28,Debit Card
2622,Shoes,Footwear,46,M,Beige,3,Express,No,No,21,Bank Transfer
2623,Backpack,Accessories,75,M,Yellow,4.9,2-Day Shipping,No,No,15,Credit Card
2624,Shoes,Footwear,76,M,Gold,4.8,Next Day Air,No,No,38,Cash
2625,Dress,Clothing,59,M,Indigo,3.3,Standard,No,No,19,Credit Card
2626,Skirt,Clothing,51,L,Cyan,2.7,Standard,No,No,31,Credit Card
2627,Jacket,Outerwear,46,XL,Silver,4.2,Express,No,No,30,Credit Card
2628,Shirt,Clothing,26,L,Silver,3.6,Next Day Air,No,No,40,Bank Transfer
2629,Hoodie,Clothing,51,M,Silver,3.8,Next Day Air,No,No,42,Credit Card
2630,Scarf,Accessories,44,M,Peach,3.8,Free Shipping,No,No,25,Venmo
2631,Skirt,Clothing,82,S,Pink,4.2,Free Shipping,No,No,20,Cash
2632,Skirt,Clothing,44,S,Violet,2.7,Express,No,No,3,Cash
2633,Scarf,Accessories,27,M,Black,5,Next Day Air,No,No,14,Cash
2634,Sunglasses,Accessories,90,M,Purple,4.7,Next Day Air,No,No,32,Credit Card
2635,Sandals,Footwear,58,S,Black,3.2,Store Pickup,No,No,20,PayPal
2636,Hoodie,Clothing,80,XL,Peach,2.9,2-Day Shipping,No,No,34,PayPal
2637,Jacket,Outerwear,40,S,Magenta,4.2,Store Pickup,No,No,6,Venmo
2638,Pants,Clothing,23,M,Magenta,3.7,Store Pickup,No,No,2,PayPal
2639,Shirt,Clothing,34,S,Black,4.2,Store Pickup,No,No,35,Credit Card
2640,Blouse,Clothing,35,XL,Pink,2.6,Free Shipping,No,No,33,Debit Card
2641,Skirt,Clothing,75,L,Olive,4,Store Pickup,No,No,45,Venmo
2642,Sunglasses,Accessories,60,XL,Olive,2.7,Next Day Air,No,No,20,Bank Transfer
2643,Belt,Accessories,87,L,Peach,4,Store Pickup,No,No,48,Bank Transfer
2644,Gloves,Accessories,41,S,Silver,2.9,Next Day Air,No,No,37,Cash
2645,Pants,Clothing,83,M,Turquoise,3.3,Standard,No,No,4,Bank Transfer
2646,Scarf,Accessories,81,L,Olive,4,Store Pickup,No,No,24,Bank Transfer
2647,T-shirt,Clothing,56,S,Lavender,3.9,Next Day Air,No,No,4,Debit Card
2648,Shoes,Footwear,58,M,Red,3.3,2-Day Shipping,No,No,25,Debit Card
2649,Pants,Clothing,84,M,Gray,3.9,Next Day Air,No,No,14,PayPal
2650,Gloves,Accessories,21,M,Magenta,3.9,Store Pickup,No,No,14,Bank Transfer
2651,Socks,Clothing,35,L,Maroon,4.2,Standard,No,No,46,Credit Card
2652,Sneakers,Footwear,43,M,Cyan,4.6,Store Pickup,No,No,27,PayPal
2653,Shorts,Clothing,20,L,Cyan,3.3,2-Day Shipping,No,No,46,Credit Card
2654,Blouse,Clothing,36,L,Lavender,4.8,Express,No,No,24,Venmo
2655,Coat,Outerwear,70,S,Pink,4.1,Next Day Air,No,No,4,PayPal
2656,Sunglasses,Accessories,83,M,Gray,3.4,Standard,No,No,2,Credit Card
2657,Shorts,Clothing,76,L,Yellow,3.6,Express,No,No,29,Bank Transfer
2658,Dress,Clothing,81,M,Pink,2.7,Express,No,No,7,Credit Card
2659,Handbag,Accessories,47,XL,Indigo,3.2,Next Day Air,No,No,39,PayPal
2660,Boots,Footwear,35,L,Gray,4.4,2-Day Shipping,No,No,46,Credit Card
2661,Pants,Clothing,85,L,Yellow,4.9,Express,No,No,44,Venmo
2662,Boots,Footwear,96,XL,Olive,4.8,Express,No,No,20,Bank Transfer
2663,Skirt,Clothing,98,M,Cyan,2.8,2-Day Shipping,No,No,44,PayPal
2664,Sneakers,Footwear,52,L,Silver,2.9,Free Shipping,No,No,23,Bank Transfer
2665,Jewelry,Accessories,84,L,Silver,3.2,Store Pickup,No,No,37,PayPal
2666,T-shirt,Clothing,71,L,Red,3.5,Store Pickup,No,No,4,Venmo
2667,Sandals,Footwear,95,S,Brown,4.1,Store Pickup,No,No,14,Venmo
2668,Boots,Footwear,47,M,Orange,4.1,Free Shipping,No,No,31,Cash
2669,Coat,Outerwear,75,M,Black,4.8,Next Day Air,No,No,9,PayPal
2670,Belt,Accessories,28,L,Teal,2.8,Free Shipping,No,No,31,Credit Card
2671,Sunglasses,Accessories,44,M,Yellow,4.7,Express,No,No,26,Bank Transfer
2672,Sandals,Footwear,64,XL,Gray,4.8,2-Day Shipping,No,No,41,PayPal
2673,Boots,Footwear,28,M,Maroon,2.9,Standard,No,No,13,Cash
2674,Hoodie,Clothing,21,M,Olive,2.6,2-Day Shipping,No,No,4,Cash
2675,Hat,Accessories,41,S,Charcoal,3.3,Express,No,No,15,Cash
2676,Shorts,Clothing,38,M,Peach,3.4,Free Shipping,No,No,38,Cash
2677,Backpack,Accessories,77,M,Maroon,3.6,Free Shipping,No,No,3,Cash
2678,Shorts,Clothing,43,L,Olive,3.8,Next Day Air,No,No,6,PayPal
2679,Belt,Accessories,91,M,Magenta,3.4,2-Day Shipping,No,No,34,Credit Card
2680,Shorts,Clothing,68,S,Yellow,3.8,Express,No,No,7,Debit Card
2681,Socks,Clothing,37,L,Indigo,3.3,Next Day Air,No,No,21,Venmo
2682,Shoes,Footwear,23,L,Olive,4.8,Standard,No,No,17,Debit Card
2683,Sneakers,Footwear,65,L,Maroon,3.9,2-Day Shipping,No,No,5,Venmo
2684,Backpack,Accessories,30,M,Indigo,4.2,Next Day Air,No,No,21,Cash
2685,Dress,Clothing,45,M,Gray,4.7,Free Shipping,No,No,42,Credit Card
2686,Boots,Footwear,25,M,Gray,2.7,Express,No,No,49,Credit Card
2687,Socks,Clothing,72,M,Black,3.8,2-Day Shipping,No,No,33,Cash
2688,Dress,Clothing,75,M,White,3.6,2-Day Shipping,No,No,12,Debit Card
2689,Handbag,Accessories,63,XL,Turquoise,2.9,2-Day Shipping,No,No,18,Credit Card
2690,Blouse,Clothing,35,M,Orange,3.9,Standard,No,No,47,PayPal
2691,Belt,Accessories,32,L,Yellow,4.7,Free Shipping,No,No,18,Bank Transfer
2692,Pants,Clothing,25,L,Blue,3.3,2-Day Shipping,No,No,48,Cash
2693,Sneakers,Footwear,90,XL,Violet,4.2,Free Shipping,No,No,18,Debit Card
2694,Boots,Footwear,70,L,Lavender,2.6,Standard,No,No,46,Cash
2695,Sunglasses,Accessories,27,M,Olive,4.9,Express,No,No,34,Credit Card
2696,Hat,Accessories,92,M,Orange,3.6,Standard,No,No,10,PayPal
2697,Coat,Outerwear,20,M,White,4.7,Free Shipping,No,No,12,Debit Card
2698,Jacket,Outerwear,52,L,Red,3.2,Standard,No,No,36,Bank Transfer
2699,Hoodie,Clothing,57,M,Magenta,3.6,Store Pickup,No,No,34,Venmo
2700,Boots,Footwear,96,M,Violet,3.6,2-Day Shipping,No,No,49,Debit Card
2701,T-shirt,Clothing,68,XL,Olive,3.2,Standard,No,No,36,Cash
2702,Sweater,Clothing,30,L,Silver,2.8,Store Pickup,No,No,18,Bank Transfer
2703,Shoes,Footwear,37,L,Gray,4,Next Day Air,No,No,39,Debit Card
2704,Scarf,Accessories,42,XL,Olive,4.4,Free Shipping,No,No,34,PayPal
2705,Dress,Clothing,54,L,Beige,3.4,Next Day Air,No,No,35,Debit Card
2706,Jacket,Outerwear,81,S,Turquoise,5,Store Pickup,No,No,1,Credit Card
2707,Shoes,Footwear,40,S,Blue,3.1,Express,No,No,48,Debit Card
2708,Backpack,Accessories,88,M,Pink,4.2,Standard,No,No,19,Cash
2709,Dress,Clothing,94,M,Teal,3.3,Store Pickup,No,No,44,Debit Card
2710,Shirt,Clothing,54,S,Cyan,2.9,Standard,No,No,9,Credit Card
2711,Jacket,Outerwear,51,L,Purple,4.7,Standard,No,No,3,Bank Transfer
2712,Sunglasses,Accessories,22,L,Red,4,Standard,No,No,50,Venmo
2713,Jacket,Outerwear,95,L,Brown,4.6,Standard,No,No,7,Debit Card
2714,Coat,Outerwear,57,M,Magenta,3.8,2-Day Shipping,No,No,20,Debit Card
2715,Sweater,Clothing,45,S,Olive,3.6,Store Pickup,No,No,16,Credit Card
2716,Sneakers,Footwear,92,XL,Pink,4.1,Express,No,No,29,PayPal
2717,Shoes,Footwear,40,L,Black,2.7,Store Pickup,No,No,21,Debit Card
2718,Sunglasses,Accessories,62,XL,Beige,4.3,Free Shipping,No,No,19,Credit Card
2719,Shorts,Clothing,90,M,Peach,4.9,Next Day Air,No,No,10,Venmo
2720,Hoodie,Clothing,82,S,Peach,4.2,Free Shipping,No,No,4,Bank Transfer
2721,Scarf,Accessories,52,M,Peach,2.8,Store Pickup,No,No,45,Bank Transfer
2722,Sandals,Footwear,70,S,Teal,4.9,Free Shipping,No,No,17,PayPal
2723,Hat,Accessories,83,M,Green,2.8,2-Day Shipping,No,No,22,PayPal
2724,Shoes,Footwear,49,XL,Brown,2.9,Store Pickup,No,No,3,PayPal
2725,Sneakers,Footwear,91,M,Brown,2.5,Next Day Air,No,No,11,Debit Card
2726,Backpack,Accessories,99,S,Violet,2.7,Free Shipping,No,No,4,Debit Card
2727,Belt,Accessories,92,L,Blue,3.3,Free Shipping,No,No,11,PayPal
2728,Shirt,Clothing,87,L,Charcoal,3.7,2-Day Shipping,No,No,47,Credit Card
2729,Skirt,Clothing,28,M,Pink,4,Express,No,No,17,Debit Card
2730,Gloves,Accessories,71,S,Violet,4.1,Free Shipping,No,No,32,Credit Card
2731,Gloves,Accessories,32,M,Teal,4.1,Store Pickup,No,No,37,Bank Transfer
2732,Handbag,Accessories,33,M,Red,2.5,2-Day Shipping,No,No,44,Bank Transfer
2733,Socks,Clothing,75,L,Orange,4.2,Store Pickup,No,No,27,Debit Card
2734,Backpack,Accessories,83,M,Magenta,4.7,Express,No,No,46,PayPal
2735,Jeans,Clothing,93,XL,Yellow,2.7,2-Day Shipping,No,No,13,Cash
2736,Skirt,Clothing,29,M,Yellow,3,Express,No,No,2,PayPal
2737,Hoodie,Clothing,25,M,Pink,4.8,Store Pickup,No,No,45,Credit Card
2738,Jewelry,Accessories,76,S,Indigo,4.4,Free Shipping,No,No,35,Cash
2739,Sneakers,Footwear,81,M,Charcoal,4.3,2-Day Shipping,No,No,39,Venmo
2740,Shirt,Clothing,80,XL,Blue,2.5,Store Pickup,No,No,39,Credit Card
2741,Sunglasses,Accessories,70,M,Lavender,4.9,Free Shipping,No,No,34,Bank Transfer
2742,Dress,Clothing,81,L,Yellow,4.9,2-Day Shipping,No,No,41,Venmo
2743,Shoes,Footwear,86,M,Black,3.9,Free Shipping,No,No,47,Debit Card
2744,Belt,Accessories,94,S,Beige,4.1,2-Day Shipping,No,No,17,Venmo
2745,Shirt,Clothing,66,M,Silver,3.3,Store Pickup,No,No,40,Credit Card
2746,Boots,Footwear,98,M,Magenta,4.1,Standard,No,No,44,PayPal
2747,Hoodie,Clothing,25,M,Orange,3.7,Standard,No,No,21,PayPal
2748,Jeans,Clothing,62,M,Teal,3.1,Free Shipping,No,No,21,Credit Card
2749,Jacket,Outerwear,98,L,Turquoise,3,Free Shipping,No,No,16,Venmo
2750,Jacket,Outerwear,53,M,Cyan,3.4,Standard,No,No,15,Bank Transfer
2751,Sandals,Footwear,66,L,Pink,2.7,2-Day Shipping,No,No,26,PayPal
2752,Dress,Clothing,52,S,Indigo,3.1,Free Shipping,No,No,50,Venmo
2753,Sweater,Clothing,64,S,Peach,4,Free Shipping,No,No,30,Venmo
